business_name,address,phone_number,email,city,state,zip_code_postcode,website,ticker_symbol,kindex_score,doordash_url,ubereats_url,grubhub_url,business_location,latitude,longitude,category,description,owner_name,is_black_owned,is_verified,is_claimed,claimed_by_user_id,loi_signed,loi_date,is_premium,subscription_tier,tier_level,kindex_velocity,review_score,review_count,total_sentiment_score,interaction_count,established_year,is_veteran,is_ecommerce,is_farmer,is_wholesale,is_retail,is_delivery_eligible,has_flash_beacon,is_priority_pinned,is_ar_enabled,arc_asset_url,hero_image,instagram_url,facebook_url,tiktok_url,linkedin_url,marketing_tier,marketing_generations_used,scheduled_promo_date,monthly_promo_count,monthly_promo_reset_date,connection_count,opening_time,closing_time,photo_gallery
Mabel's (Food Truck),"25407 Bell Patna Dr (Fridays Only, 25407 Bell Patna Dr, Katy, TX 77494",,,Katy,Texas,77494,http://bmoremabel.com/,MABEL,500,,,,"29.7765175, -95.8134195",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mae Dayzz Studio,"3400 S Broadway Ave Ste 206, Tyler, TX 75701",8456070050,,Tyler,Texas,75701,https://maedayzz.glossgenius.com/,MAEDA,500,,,,"32.3115265, -95.3000001",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mama’z Soul Kitchen,"5903 Wellington Dr, Austin, TX 78723",5124364363,,Austin,Texas,78723,https://www.facebook.com/profile.php/?id=100063574812396,MAMAZ,500,,,,"30.3121512, -97.6878159",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mao´s Bakery,"4918 Hwy 6 N, Houston, TX 77084",2818614768,,Houston,Texas,77084,https://www.ordermaosbakery.com/,MAOSB,500,,,,"29.8475437, -95.6449166",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,"3025 Ella Blvd, Houston, TX 77018",7138611341,,Houston,Texas,77018,https://www.mcdonalds.com/us/en-us/location/TX/HOUSTON/3025-ELLA-BLVD/2001.html?cid=RF:YXT:GMB::Clicks,MCDON,500,,,,"29.8145507, -95.4299534",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeHernShe,"407 Pine Oak Dr, Athens, TX 75751",9033600183,,Athens,Texas,75751,,MEHER,500,,,,"32.1838462, -95.8638468",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meke The Salon,"1409 Botham Jean Blvd Suite 228, Dallas, TX 75215",9728036941,,Dallas,Texas,75215,https://www.mekethesalon.net/,MEKES,500,,,,"32.7669356, -96.7953464",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mendocino Farms,"3700 Mckinney Ave, Dallas, TX 75204",9729932792,,Dallas,Texas,75204,https://www.mendocinofarms.com/locations/west-village,MENDO,500,,,,"32.8081626, -96.7962717",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesquite Street Pizza and Pasta Co.,"617 N Mesquite St, Corpus Christi, TX 78401",3618827499,,Corpus Christi,Texas,78401,http://mesquitestreet.com/,MESQU,500,,,,"27.7975748, -97.3951339",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mico's Hot Chicken,"2400 N Shepherd Dr Ste 100, Houston, TX 77008",7136894600,,Houston,Texas,77008,https://micoshotchicken.com/,MICOS,500,,,,"29.8080211, -95.4097354",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikki's Soul Food Cafe,"10500 W Bellfort Ave #100, Houston, TX 77031",2815685115,,Houston,Texas,77031,https://mikkiscafe.com/mikkissoulfoodcafe-5bcl4r?utm_source=google,MIKKI,500,,,,"29.6538604, -95.5635374",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Laser Hair Removal,"4938 S Staples St Ste B-04, Corpus Christi, TX 78412",3612710546,,Corpus Christi,Texas,78412,https://milanlaser.com/locations/tx/corpus-christi/4938-s-staples-st?utm_source=gmb&utm_medium=yext,MILAN,500,,,,"27.7080789, -97.3680265",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milk + honey | River Oaks,"2800 Kirby Dr A134, Houston, TX 77098",7132310250,,Houston,Texas,77098,https://milkandhoneyspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=river-oaks,MILKH,500,,,,"29.7415588, -95.4190932",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miss Patty's Southern Soul & Seafood Kitchen,"8330 W Bellfort Ave B, Houston, TX 77071",2815154882,,Houston,Texas,77071,http://www.misspattyskitchen.com/,MISSP,500,,,,"29.6561177, -95.5242926",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo' Brunch + Brews,"1201 Southmore Blvd, Houston, TX 77004",8327404297,,Houston,Texas,77004,http://www.mobrunchandbrews.com/,MOBRU,500,,,,"29.7275656, -95.3853799",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mona D Coiffeur,"Located Inside Of Phenix Salon Suites, 6783 Hwy 6 N Ste 140, Houston, TX 77084",7139365508,,Houston,Texas,77084,http://www.monadco.com/,MONAD,500,,,,"29.8748706, -95.6469142",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozzafiato,"924 S Staples St, Corpus Christi, TX 78404",3616764490,,Corpus Christi,Texas,78404,https://www.mozzafiatocc.com/,MOZZA,500,,,,"27.7825456, -97.4016339",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muse Coffee Co LLC,"5201 N Lamar Blvd, Austin, TX 78751",8443313684,,Austin,Texas,78751,http://brewedatmuse.com/,MUSEC,500,,,,"30.3196148, -97.7299577",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Salon Suite,"1507 W 18Th St, Houston, TX 77008",9367778483,,Houston,Texas,77008,https://mysalonsuite.com/heightswest?utm_source=google_business&utm_medium=search&utm_campaign=profile,MYSAL,500,,,,"29.8022814, -95.4276879",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nabulizis Alterations,"10539 Dugas Dr, San Antonio, TX 78245",8176171359,,San Antonio,Texas,78245,http://www.nabulizis.com/,NABUL,500,,,,"30.6377763637721, -96.9909804518531",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanny Goat's Cafe & Feed Bin,"1401 Judson Rd, Longview, TX 75601",9036534801,,Longview,Texas,75601,http://www.nannygoatscafe.com/,NANNY,500,,,,"32.515959, -94.7406765",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Hair of Katy,"21803 Morton Rd, Katy, TX 77449",2814074372,,Katy,Texas,77449,http://naturalhairofkaty.com/,NATUR,500,,,,"29.8161491, -95.750746",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Resources Salon,"203 Roberts St, Houston, TX 77003",7135287102,,Houston,Texas,77003,http://www.naturalresourcessalon.com/,389W3,500,,,,"29.7504381, -95.340706",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naturally Rooted Natural Hair Salon,"11902 S Gessner Rd Studio #17, Houston, TX 77071",8326773077,,Houston,Texas,77071,https://www.instagram.com/naturallyrootedsalon?igsh=MWk5bHRldTJ3b2l4eQ%3D%3D&utm_source=qr,NWPRI,500,,,,"29.6485488, -95.5288752",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NoBody’s T&K Pop up Grill and Cafe /LaTonya Smok'D Soul Food Kitchen BBQ Hole in D Wall Catering,"186 N Mill St, Gladewater, TX 75647",9034180223,,Gladewater,Texas,75647,,NOBOD,500,,,,"32.5333065, -94.9402456",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Noir Legacy Ventures, LLC","12848 Queensbury Ln Ste, 208, Houston, TX 77024",3462431611,,Houston,Texas,77024,,NOIRL,500,,,,"29.7790182, -95.5610984",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nu Cuts Hair Salon,"1406 Vermont St, Houston, TX 77006",7135247858,,Houston,Texas,77006,https://www.nucutsmontrose.com/,NUCUT,500,,,,"29.7509129, -95.3976417",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueces Brewing and BBQ,"401 S Water St, Corpus Christi, TX 78401",3613566404,,Corpus Christi,Texas,78401,http://www.nuecesbrewing.com/,NUECE,500,,,,"27.7886294, -97.3953867",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyam,"730 Shady Ln, Austin, TX 78702",7372313436,,Austin,Texas,78702,http://www.nyamcuisine.com/,8XZLV,500,,,,"30.2544984, -97.6970176",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyoka Gregory Beauty,"3100 Richmond Ave, Houston, TX 77098",2819445642,,Houston,Texas,77098,https://nyokagregorybeauty.com/,NYOKA,500,,,,"29.7345029, -95.4249255",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O' Taste & See Eatery,"10971 Northwest Fwy, Houston, TX 77092",2818885882,,Houston,Texas,77092,http://www.o-tasteandsee.com/,OTAST,500,,,,"29.8163567, -95.467317",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Moon Deli,"408 23Rd St, Galveston, TX 77550",4094974446,,Galveston,Texas,77550,http://oldmoondeliandpies.com/,OLDMO,500,,,,"29.3052162, -94.7935982",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On The Avenue Salon and Blowout Bar,"711 Austin Ave #1, Waco, TX 76701",2543391440,,Waco,Texas,76701,http://www.ontheavenuewaco.com/,ONAVE,500,,,,"31.555257, -97.1341",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Love Lounge Caribbean Restaurant & Lounge,"2315 S Cooper St, Arlington, TX 76015",6823234950,,Arlington,Texas,76015,https://www.oneloveloungearlington.com/,ONELO,500,,,,"32.7054074, -97.1172984",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONEE Social Restaurant (formally Fivee Bistro),"1319 Botham Jean Blvd, Dallas, TX 75215",6824988667,,Dallas,Texas,75215,http://www.oneesocial.com/,ONEES,500,,,,"32.7680192, -96.796462",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onyx Salon,"444 N Fredonia St, Longview, TX 75601",9037208738,,Longview,Texas,75601,https://www.onyxthesalon.com/,ONYXS,500,,,,"32.5000626, -94.7367887",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oomi Kitchen,"3510 Ross Ave Ste 100, Dallas, TX 75204",4693720396,,Dallas,Texas,75204,http://oomikitchen.com/,OOMIK,500,,,,"32.7962347, -96.787601",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Family Kitchen,"324 TX-35 Bus, Rockport, TX 78382",3617271111,,Rockport,Texas,78382,http://www.ourfamilykitchentogo.com/,OURFA,500,,,,"28.0247381, -97.0581358",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Little Red One Shop,"4213 Emancipation Ave, Houston, TX 77004",3462272298,,Houston,Texas,77004,http://www.ourlittleredoneshop.com/,OURLI,500,,,,"29.727606, -95.3701776",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ovations by Vicki Lynn,"6406 N Interstate 35 Frontage Rd Ste #2300 Room #105 A, Austin, TX 78752",5122960760,,Austin,Texas,78752,https://iamvickilynn.com/,OVATI,500,,,,"30.3252472, -97.7085157",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. B.C. Tax & Financial Services Inc,"313 TX-146, Baytown, TX 77520",2818375367,,Baytown,Texas,77520,http://www.pumabusinesscreation.com/,PBCTA,500,,,,"29.7378563, -94.9937973",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-African Connection Bookstore Art Gallery and Resource Center,"4466 S Marsalis Ave, Dallas, TX 75216",2149438262,,Dallas,Texas,75216,https://www.panafricanconnection.com/,PANAF,500,,,,"32.6900926, -96.8135583",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Avenue CURLS,"3900 Commerce St Ste 106, Dallas, TX 75226",4693715525,,Dallas,Texas,75226,http://www.parkavenuecurls.com/,PARKA,500,,,,"32.7846199, -96.770431",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pat's Craft & Accessories, LLC - Boutique Veteran Owned Business","613 E Sabine St, Carthage, TX 75633",4252130362,,Carthage,Texas,75633,,PATSC,500,,,,"32.1580364, -94.3296036",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pay Per Lead Marketing Agency,"4421 S Oklahoma Ave, Brownsville, TX 78521",,,Brownsville,Texas,78521,https://www.payperlead.com/brownsville-texas,PAYPE,500,,,,"25.8704091, -97.3777389",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfect Brow Bar,"5488 S Padre Island Dr Suite 1390, Corpus Christi, TX 78411",3614527817,,Corpus Christi,Texas,78411,https://perfectbrowbar.com/stores/la-palmera/,PERFE,500,,,,"27.7111843, -97.3716495",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pier 99 Restaurant,"2822 N Shoreline Blvd, Corpus Christi, TX 78402",3618870764,,Corpus Christi,Texas,78402,http://www.pier99restaurant.com/,PIER9,500,,,,"27.8157179, -97.3908221",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pizza Inn,"3003 N Galloway Ave, Mesquite, TX 75150",9726867861,,Mesquite,Texas,75150,https://www.pizzainn.com/locations/mesquite-tx/,PIZZA,500,,,,"32.8069098, -96.6117314",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planet Sol Salon,"4401 S Alameda St, Corpus Christi, TX 78412",3618148899,,Corpus Christi,Texas,78412,http://www.planetsolsalon.com/,PLANE,500,,,,"27.7285556, -97.3707056",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlatinumBlack,"3 Greenway Plz # 1700, Houston, TX 77046",7138748200,,Houston,Texas,77046,https://www.platinumblack.com/,PLATI,500,,,,"29.7315913, -95.4313081",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pompano's Seafood House & Oyster Bar,"4124 S Staples St, Corpus Christi, TX 78411",3612572041,,Corpus Christi,Texas,78411,https://www.pompanosseafoodhouse.com/,POMPA,500,,,,"27.7283966, -97.3799154",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portis Kountry Kitchen LLC,"213 S Chaparral St, Corpus Christi, TX 78401",3618857720,,Corpus Christi,Texas,78401,https://portis.top/,PORTI,500,,,,"27.7914697, -97.3957213",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premium Barber Company,"Salons By Jc, 940 W University Ave #105, Georgetown, TX 78626",5122691046,,Georgetown,Texas,78626,http://premiumbarbercompany.square.site/,PREMI,500,,,,"30.6310715, -97.6894225",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pressed Roots,"320 Singleton Blvd #160, Dallas, TX 75212",9787079545,,Dallas,Texas,75212,https://pressedroots.com/,PRESS,500,,,,"32.77799, -96.828764",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pressed Roots,"5000 Westheimer Rd #118, Houston, TX 77056",9787079545,,Houston,Texas,77056,https://pressedroots.com/,Z163Z,500,,,,"29.7417659, -95.4619055",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Price's Chef,"1800 S Alameda St, Corpus Christi, TX 78404",3618832786,,Corpus Christi,Texas,78404,,PRICE,500,,,,"27.7727901, -97.4003585",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priscilla Kucer Consulting Solutions LLC,"5900 Balcones Dr Suite 4000, Austin, TX 78731",5122229128,,Austin,Texas,78731,http://www.drpksolutions.com/,PRISC,500,,,,"30.6379188813699, -96.9848102138118",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proxxee LLC, Dallas Texas","2121 N Pearl St Suite 300, Dallas, TX 75201",9729002180,,Dallas,Texas,75201,http://proxxee.com/,PROXX,500,,,,"32.7909865, -96.8012125",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Querisma Beauty Studio,"5203 Alpha Rd Ste 100, Room 39, Dallas, TX 75240",4698940654,,Dallas,Texas,75240,http://www.querismabeautystudio.com/,QUERI,500,,,,"32.9335001, -96.8198994",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R. Smith Consulting & Design, LLC","2828 Lemmon Ave, Apt 2C, Dallas, TX 75204",2409881445,rs@ryanesmith.com,Live Oak,Texas,78233,ryanesmith.com,RSMIT,500,,,,"29.5539561, 29.5311267",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramen Legend,"4938 S Staples St C16, Corpus Christi, TX 78411",3617307301,,Corpus Christi,Texas,78411,http://ramenlegend.kwickmenu.com/,RAMEN,500,,,,"27.7078189, -97.3681888",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranch Hand Cafe,"24626 TX-321, Cleveland, TX 77327",2815922545,,Cleveland,Texas,77327,https://ranchhandcafe.shop/,RANCH,500,,,,"30.320758, -95.023413",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggae Hut,"4814 Almeda Rd, Houston, TX 77004",7135207171,,Houston,Texas,77004,http://reggaehutcafe.com/,REGGA,500,,,,"29.7265415, -95.3776855",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riot Salon,"225 E Nasa Pkwy Ste B, Webster, TX 77598",2819429485,,Webster,Texas,77598,http://www.riotsalon.com/,RIOTS,500,,,,"29.5389195, -95.1171215",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ritual Space,"1005 W Jefferson Blvd Ste 402E, Dallas, TX 75208",9728277194,,Dallas,Texas,75208,http://www.ritualspacedallas.com/,RITUA,500,,,,"32.7435418, -96.8397561",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ro’s Natural Hair Studio LLC,"2600 S Loop W #480, Houston, TX 77054",8329534247,,Houston,Texas,77054,https://rosnaturalhairstudiollc.com/,ROSNA,500,,,,"29.6785373, -95.4184572",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roaming Ronin,"2306 Airline Rd #104, Corpus Christi, TX 78414",3614624273,,Corpus Christi,Texas,78414,https://roamingronin.com/,ROAMI,500,,,,"27.6871542, -97.3628992",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robinson's Premiere Cuts,"2261 Gattis School Rd Ste 105, Round Rock, TX 78664",5125820077,,Round Rock,Texas,78664,http://www.robinsonspremierecuts.com/,ROBIN,500,,,,"30.4956523, -97.6503271",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rock-n-Headz Locs and more,"4915 Griggs Rd, Houston, TX 77021",7135856649,,Houston,Texas,77021,,ROCKN,500,,,,"29.6997744, -95.3411752",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosati’s Pizza,"5261 Mckinney Ranch Pkwy, Mckinney, TX 75070",9725483900,,McKinney,Texas,75070,https://www.rosatispizza.com/location/mckinney-tx/,ROSAT,500,,,,"33.15879, -96.6832762",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Rock Beauty Supply Store #1,"1200 E Palm Valley Blvd #1204, Round Rock, TX 78664",5123413900,,Round Rock,Texas,78664,https://www.facebook.com/RoundRockBeauty,ROUND,500,,,,"30.5187279, -97.6674244",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rylet Industries, LLC","311 South St Marys St, San Antonio, TX 78205",8554795385,epowell@rylet.com,San Antonio,Texas,78205,http://https://www.rylet.com,RYLET,500,,,,"29.421865, -98.6291582",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S Signature Beauty Bar LLC,"7211 Regency Square Blvd Suite 108, Houston, TX 77036",3467072141,,Houston,Texas,77036,,SSIGN,500,,,,"29.7152377, -95.5103945",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Meyerland - Natural and Relaxed Black Hair in Houston,"10350 S Post Oak Rd, Houston, TX 77035",7132839300,,Houston,Texas,77035,http://www.salonmeyerland.com/,SALON,500,,,,"29.668318, -95.463959",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Mirage and Med Spa,"3400 S Broadway Ave Ste 206, Tyler, TX 75703",9036304444,,Tyler,Texas,75703,,MBZCL,500,,,,"32.3115265, -95.3000001",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALON Per Se,"9630 Clarewood Dr Unit A-6, Houston, TX 77036",2815012516,,Houston,Texas,77036,http://www.salonperse.com/,JKSZ0,500,,,,"29.7075098, -95.5503722",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Rose,"1210 W Clay St Ste 19, Houston, TX 77019",7134856909,,Houston,Texas,77019,https://www.salonrose.co/?y_source=1_MjMwMTk3OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,P3DDB,500,,,,"29.7560036, -95.3945441",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salons by JC Katy,"24551 Katy Fwy, Katy, TX 77494",8327707108,,Katy,Texas,77494,https://salonsbyjc.com/location/texas-katy/,OK5GR,500,,,,"29.7834607, -95.7965283",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salons by JC Waco,"2814 W Loop 340 Bldg H-1, Waco, TX 76711",2543625889,,Waco,Texas,76711,https://salonsbyjc.com/location/texas-waco-central-texas-marketplace/,K6W3U,500,,,,"31.4964813, -97.152426",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saltgrass Steak House,"6729 S Padre Island Dr, Corpus Christi, TX 78412",3619857419,,Corpus Christi,Texas,78412,https://www.saltgrass.com/location/saltgrass-corpus-christi/,SALTG,500,,,,"27.6965838, -97.3500189",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandi's Diner,"3801 S Staples St, Corpus Christi, TX 78411",3613343850,,Corpus Christi,Texas,78411,http://www.facebook.com/sandisdinerredhotblue,SANDI,500,,,,"27.7381001, -97.3876236",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBK Studios - Upscale Natural Hair Salon & Spa of Houston,"3648 Cypress Creek Pkwy, Houston, TX 77068",4247041866,,Houston,Texas,77068,http://www.sbkluxurysuites.com/,SBKST,500,,,,"29.9926707, -95.4849545",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schlotzsky's Deli,"2504 W Park Row Dr, Pantego, TX 76013",8172746601,,Pantego,Texas,76013,https://locations.schlotzskys.com/tx/pantego/2504-west-park-row?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,SCHLO,500,,,,"32.720778, -97.1503779",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafood & Spaghetti Works,"910 TX-361, Port Aransas, TX 78373",3617495666,,Port Aransas,Texas,78373,https://www.seafoodandspaghetti.com/,SEAFO,500,,,,"27.8267445, -97.0691746",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seed dynamic unisex hair salon - Weaves & Locs,"100 Central Expy Ste 43 #102, Richardson, TX 75080",4707769541,,Richardson,Texas,75080,https://seed-dynamic-unisex-hair-salon.zoca.com/?utm_source=googlemaps&utm_medium=googlemapsprofile&utm_campaign=googlemaps,SEEDD,500,,,,"32.9489663, -96.7369102",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVPRO of Sugar Land,"740 Industrial Blvd, Sugar Land, TX 77478",2813131338,,Sugar Land,Texas,77478,https://www.servpro.com/locations/tx/servpro-of-sugar-land?utm_medium=organic&utm_source=gbp,SERVP,500,,,,"29.6377906, -95.6067122",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
